subject,condition,replication,leg,joint,time,angle
1,2,3,1,1,32,9.905196499
1,2,3,1,1,33,10.15320491
1,2,3,1,1,34,10.40375339
1,2,3,1,1,35,10.65669392
1,2,3,1,1,36,10.90534435
1,2,3,1,1,37,11.13931273
1,2,3,1,1,38,11.34979188
1,2,3,1,1,39,11.53478638
1,2,3,1,1,40,11.70138098
1,2,3,1,1,41,11.86403783
1,2,3,1,1,42,12.04017451
1,2,3,1,1,43,12.24526218
1,2,3,1,1,44,12.48877995
1,2,3,1,1,45,12.77153313
1,2,3,1,1,46,13.0853453
1,2,3,1,1,47,13.41526246
1,2,3,1,1,48,13.74348442
1,2,3,1,1,49,14.05305432
1,2,3,1,1,50,14.33038046
1,2,3,1,1,51,14.56685759
1,2,3,1,1,52,14.7597862
1,2,3,1,1,53,14.91192356
1,2,3,1,1,54,15.0290989
1,2,3,1,1,55,15.11667321
1,2,3,1,1,56,15.17641761
1,2,3,1,1,57,15.2049603
1,2,3,1,1,58,15.19373147
1,2,3,1,1,59,15.13003467
1,2,3,1,1,60,14.99854561
1,2,3,1,1,61,14.7827935
1,2,3,1,1,62,14.46602972
1,2,3,1,1,63,14.03066326
1,2,3,1,1,64,13.45543638
1,2,3,1,1,65,12.71159147
1,2,3,1,1,66,11.76180832
1,2,3,1,1,67,10.56543686
1,2,3,1,1,68,9.090970837
1,2,3,1,1,69,7.33636807
1,2,3,1,1,70,5.356417642
1,2,3,1,1,71,3.290342286
1,2,3,1,1,72,1.364276156
1,2,3,1,1,73,-0.154686642
1,2,3,1,1,74,-1.043144148
1,2,3,1,1,75,-1.193856984
1,2,3,1,1,76,-0.632936911
1,2,3,1,1,77,0.509745076
1,2,3,1,1,78,2.048575427
1,2,3,1,1,79,3.784379645
1,2,3,1,1,80,5.5365861
1,2,3,1,1,81,7.164948757
1,2,3,1,1,82,8.580146804
1,2,3,1,1,83,9.742308028
1,2,3,1,1,84,10.64994755
1,2,3,1,1,85,11.32262449
1,2,3,1,1,86,11.78092394
1,2,3,1,1,87,12.02837082
1,2,3,1,1,88,12.04214487
1,2,3,1,1,89,11.77981594
1,2,3,1,1,90,11.20204105
1,2,3,1,1,91,10.30390937
1,2,3,1,1,92,9.142531223
1,2,3,1,1,93,7.845874681
1,2,3,1,1,94,6.592937126
1,2,3,1,1,95,5.564587765
1,2,3,1,1,96,4.883476125
1,2,3,1,1,97,4.570403187
1,2,3,1,1,98,4.540230911
1,2,3,1,1,99,4.637143767
1,2,3,1,1,100,4.692127104
1,2,3,1,2,0,1.018371608
1,2,3,1,2,1,2.21814206
1,2,3,1,2,2,3.927698697
1,2,3,1,2,3,5.820725695
1,2,3,1,2,4,7.628042357
1,2,3,1,2,5,9.185712535
1,2,3,1,2,6,10.44658341
1,2,3,1,2,7,11.45710246
1,2,3,1,2,8,12.31294223
1,2,3,1,2,9,13.10832167
1,2,3,1,2,10,13.89752307
1,2,3,1,2,11,14.67956822
1,2,3,1,2,12,15.40751457
1,2,3,1,2,13,16.01317013
1,2,3,1,2,14,16.43527632
1,2,3,1,2,15,16.64091085
1,2,3,1,2,16,16.6334555
1,2,3,1,2,17,16.4472264
1,2,3,1,2,18,16.13229267
1,2,3,1,2,19,15.73757593
1,2,3,1,2,20,15.29895479
1,2,3,1,2,21,14.83603065
1,2,3,1,2,22,14.35661941
1,2,3,1,2,23,13.86441063
1,2,3,1,2,24,13.36558341
1,2,3,1,2,25,12.87193129
1,2,3,1,2,26,12.40009832
1,2,3,1,2,27,11.96763119
1,2,3,1,2,28,11.58778729
1,2,3,1,2,29,11.26584563
1,2,3,1,2,30,10.99860646
1,2,3,1,2,31,10.77728885
1,2,3,1,2,32,10.59180414
1,2,3,1,2,33,10.43336014
1,2,3,1,2,34,10.29308674
1,2,3,1,2,35,10.15790125
1,2,3,1,2,36,10.00740064
1,2,3,1,2,37,9.814980158
1,2,3,1,2,38,9.553760885
1,2,3,1,2,39,9.205528117
1,2,3,1,2,40,8.769187186
1,2,3,1,2,41,8.265740685
1,2,3,1,2,42,7.737087068
1,2,3,1,2,43,7.238245154
1,2,3,1,2,44,6.82444173
1,2,3,1,2,45,6.537317101
1,2,3,1,2,46,6.395466611
1,2,3,1,2,47,6.391637445
1,2,3,1,2,48,6.496582829
1,2,3,1,2,49,6.666787845
1,2,3,1,2,50,6.854597406
1,2,3,1,2,51,7.018667071
1,2,3,1,2,52,7.132789473
1,2,3,1,2,53,7.190961949
1,2,3,1,2,54,7.207976127
1,2,3,1,2,55,7.216255969
1,2,3,1,2,56,7.260800082
1,2,3,1,2,57,7.393110164
1,2,3,1,2,58,7.664804498
1,2,3,1,2,59,8.122457405
1,2,3,1,2,60,8.805945308
1,2,3,1,2,61,9.751632178
1,2,3,1,2,62,10.99849143
1,2,3,1,2,63,12.59228101
1,2,3,1,2,64,14.58271737
1,2,3,1,2,65,17.0120896
1,2,3,1,2,66,19.89791247
1,2,3,1,2,67,23.21421868
1,2,3,1,2,68,26.8808547
1,2,3,1,2,69,30.77388689
1,2,3,1,2,70,34.76013026
1,2,3,1,2,71,38.73309366
1,2,3,1,2,72,42.6196873
1,2,3,1,2,73,46.35645155
1,2,3,1,2,74,49.86217824
1,2,3,1,2,75,53.03154333
1,2,3,1,2,76,55.75161495
1,2,3,1,2,77,57.92538289
1,2,3,1,2,78,59.48776169
1,2,3,1,2,79,60.40961823
1,2,3,1,2,80,60.69251624
1,2,3,1,2,81,60.36008509
1,2,3,1,2,82,59.44970362
1,2,3,1,2,83,58.00596169
1,2,3,1,2,84,56.07547002
1,2,3,1,2,85,53.70218795
1,2,3,1,2,86,50.9229047
1,2,3,1,2,87,47.76426432
1,2,3,1,2,88,44.24317587
1,2,3,1,2,89,40.37206748
1,2,3,1,2,90,36.16838884
1,2,3,1,2,91,31.66726716
1,2,3,1,2,92,26.93713485
1,2,3,1,2,93,22.09709779
1,2,3,1,2,94,17.3299571
1,2,3,1,2,95,12.87553745
1,2,3,1,2,96,8.995190208
1,2,3,1,2,97,5.920152214
1,2,3,1,2,98,3.811393182
1,2,3,1,2,99,2.740482725
1,2,3,1,2,100,2.684665439
1,2,3,1,3,0,18.81617747
1,2,3,1,3,1,19.41959946
1,2,3,1,3,2,20.07229506
1,2,3,1,3,3,20.6555486
1,2,3,1,3,4,21.08339013
1,2,3,1,3,5,21.31918957
1,2,3,1,3,6,21.37616266
1,2,3,1,3,7,21.30226997
1,2,3,1,3,8,21.15672727
1,2,3,1,3,9,20.9863803
1,2,3,1,3,10,20.8103939
1,2,3,1,3,11,20.61685001
1,2,3,1,3,12,20.37033532
1,2,3,1,3,13,20.02587605
1,2,3,1,3,14,19.54447379
1,2,3,1,3,15,18.9064046
1,2,3,1,3,16,18.11870247
1,2,3,1,3,17,17.21539605
1,2,3,1,3,18,16.24964823
1,2,3,1,3,19,15.2806755
1,2,3,1,3,20,14.35904915
1,2,3,1,3,21,13.51492455
1,2,3,1,3,22,12.75278708
1,2,3,1,3,23,12.05414897
1,2,3,1,3,24,11.38731463
1,2,3,1,3,25,10.72049304
1,2,3,1,3,26,10.03357279
1,2,3,1,3,27,9.323750462
1,2,3,1,3,28,8.603281435
1,2,3,1,3,29,7.891011143
1,2,3,1,3,30,7.202774083
1,2,3,1,3,31,6.545524991
1,2,3,1,3,32,5.91692789
1,2,3,1,3,33,5.308534214
1,2,3,1,3,34,4.708710015
1,2,3,1,3,35,4.103992279
1,2,3,1,3,36,3.479834294
1,2,3,1,3,37,2.821921345
1,2,3,1,3,38,2.118224181
1,2,3,1,3,39,1.361670467
1,2,3,1,3,40,0.553253879
1,2,3,1,3,41,-0.294804757
1,2,3,1,3,42,-1.157730582
1,2,3,1,3,43,-2.000966913
1,2,3,1,3,44,-2.788271423
1,2,3,1,3,45,-3.492700421
1,2,3,1,3,46,-4.105384907
1,2,3,1,3,47,-4.638464047
1,2,3,1,3,48,-5.121371678
1,2,3,1,3,49,-5.593483187
1,2,3,1,3,50,-6.095470626
1,2,3,1,3,51,-6.661236847
1,2,3,1,3,52,-7.311351836
1,2,3,1,3,53,-8.04896423
1,2,3,1,3,54,-8.858824713
1,2,3,1,3,55,-9.709585263
1,2,3,1,3,56,-10.55805155
1,2,3,1,3,57,-11.35432371
1,2,3,1,3,58,-12.04761738
1,2,3,1,3,59,-12.59279029
1,2,3,1,3,60,-12.95641392
1,2,3,1,3,61,-13.11966792
1,2,3,1,3,62,-13.07610363
1,2,3,1,3,63,-12.82450969
1,2,3,1,3,64,-12.36167121
1,2,3,1,3,65,-11.68014524
1,2,3,1,3,66,-10.7724288
1,2,3,1,3,67,-9.638516919
1,2,3,1,3,68,-8.292243143
1,2,3,1,3,69,-6.76269879
1,2,3,1,3,70,-5.08827261
1,2,3,1,3,71,-3.305075047
1,2,3,1,3,72,-1.437322142
1,2,3,1,3,73,0.502646306
1,2,3,1,3,74,2.50481322
1,2,3,1,3,75,4.550649162
1,2,3,1,3,76,6.608280259
1,2,3,1,3,77,8.635156172
1,2,3,1,3,78,10.58611149
1,2,3,1,3,79,12.42232444
1,2,3,1,3,80,14.11762717
1,2,3,1,3,81,15.66080008
1,2,3,1,3,82,17.05354047
1,2,3,1,3,83,18.30413501
1,2,3,1,3,84,19.41887304
1,2,3,1,3,85,20.39561669
1,2,3,1,3,86,21.22278756
1,2,3,1,3,87,21.88398839
1,2,3,1,3,88,22.3652244
1,2,3,1,3,89,22.66097802
1,2,3,1,3,90,22.77662154
1,2,3,1,3,91,22.72662761
1,2,3,1,3,92,22.53128629
1,2,3,1,3,93,22.21542029
1,2,3,1,3,94,21.81053455
1,2,3,1,3,95,21.35717412
1,2,3,1,3,96,20.90312216
1,2,3,1,3,97,20.49712778
1,2,3,1,3,98,20.18229429
1,2,3,1,3,99,19.99204921
1,2,3,1,3,100,19.94787908
1,2,3,2,1,0,4.645171804
1,2,3,2,1,1,3.947536917
1,2,3,2,1,2,2.850767134
1,2,3,2,1,3,1.475033467
1,2,3,2,1,4,0.032533696
1,2,3,2,1,5,-1.230847493
1,2,3,2,1,6,-2.106934978
1,2,3,2,1,7,-2.479995167
1,2,3,2,1,8,-2.34727173
1,2,3,2,1,9,-1.803647889
1,2,3,2,1,10,-1.002464644
1,2,3,2,1,11,-0.106440598
1,2,3,2,1,12,0.753750645
1,2,3,2,1,13,1.502208794
1,2,3,2,1,14,2.118750871
1,2,3,2,1,15,2.623427898
1,2,3,2,1,16,3.053063582
1,2,3,2,1,17,3.440173869
1,2,3,2,1,18,3.802737036
1,2,3,2,1,19,4.146130788
1,2,3,2,1,20,4.471960323
1,2,3,2,1,21,4.785773099
1,2,3,2,1,22,5.098676346
1,2,3,2,1,23,5.423115938
1,2,3,2,1,24,5.766659571
1,2,3,2,1,25,6.128002854
1,2,3,2,1,26,6.497775091
1,2,3,2,1,27,6.863894748
1,2,3,2,1,28,7.21852783
1,2,3,2,1,29,7.561933765
1,2,3,2,1,30,7.900279437
1,2,3,2,1,31,8.238546651
1,2,3,2,1,32,8.573601049
1,2,3,2,1,33,8.893849402
1,2,3,2,1,34,9.187328152
1,2,3,2,1,35,9.453093944
1,2,3,2,1,36,9.708234979
1,2,3,2,1,37,9.984973854
1,2,3,2,1,38,10.3178563
1,2,3,2,1,39,10.72561652
1,2,3,2,1,40,11.1951596
1,2,3,2,1,41,11.67711276
1,2,3,2,1,42,12.09789192
1,2,3,2,1,43,12.38630425
1,2,3,2,1,44,12.50113974
1,2,3,2,1,45,12.44307593
1,2,3,2,1,46,12.24527483
1,2,3,2,1,47,11.95047714
1,2,3,2,1,48,11.59028563
1,2,3,2,1,49,11.17553189
1,2,3,2,1,50,10.69794173
1,2,3,2,1,51,10.13897904
1,2,3,2,1,52,9.480530741
1,2,3,2,1,53,8.713884173
1,2,3,2,1,54,7.84594497
1,2,3,2,1,55,6.904430059
1,2,3,2,1,56,5.942493366
1,2,3,2,1,57,5.039940632
1,2,3,2,1,58,4.295278436
1,2,3,2,1,59,3.80738647
1,2,3,2,1,60,3.652655771
1,2,3,2,1,61,3.866436354
1,2,3,2,1,62,4.435809881
1,2,3,2,1,63,5.30284142
1,2,3,2,1,64,6.376893421
1,2,3,2,1,65,7.551799828
1,2,3,2,1,66,8.725025743
1,2,3,2,1,67,9.813651356
1,2,3,2,1,68,10.76307879
1,2,3,2,1,69,11.54800049
1,2,3,2,1,70,12.16714639
1,2,3,2,1,71,12.63514812
1,2,3,2,1,72,12.97418795
1,2,3,2,1,73,13.20790725
1,2,3,2,1,74,13.35810527
1,2,3,2,1,75,13.44315136
1,2,3,2,1,76,13.47587934
1,2,3,2,1,77,13.45986813
1,2,3,2,1,78,13.38516619
1,2,3,2,1,79,13.22666887
1,2,3,2,1,80,12.94776038
1,2,3,2,1,81,12.5106064
1,2,3,2,1,82,11.89075228
1,2,3,2,1,83,11.0903292
1,2,3,2,1,84,10.14460663
1,2,3,2,1,85,9.117637056
1,2,3,2,1,86,8.088099845
1,2,3,2,1,87,7.129514854
1,2,3,2,1,88,6.293136335
1,2,3,2,1,89,5.600547467
1,2,3,2,1,90,5.047738153
1,2,3,2,1,91,4.617713997
1,2,3,2,1,92,4.294223776
1,2,3,2,1,93,4.069680066
1,2,3,2,1,94,3.944172693
1,2,3,2,1,95,3.918055699
1,2,3,2,1,96,3.982400188
1,2,3,2,1,97,4.10899417
1,2,3,2,1,98,4.241292744
1,2,3,2,1,99,4.290941486
1,2,3,2,1,100,4.149673525
1,2,3,2,2,0,0.004580612
1,2,3,2,2,1,0.644643613
1,2,3,2,2,2,1.346074
1,2,3,2,2,3,2.119649806
1,2,3,2,2,4,2.985310995
1,2,3,2,2,5,3.952564046
1,2,3,2,2,6,5.005249118
1,2,3,2,2,7,6.097028535
1,2,3,2,2,8,7.15681144
1,2,3,2,2,9,8.100795163
1,2,3,2,2,10,8.847118432
1,2,3,2,2,11,9.33160076
1,2,3,2,2,12,9.522755264
1,2,3,2,2,13,9.432573104
1,2,3,2,2,14,9.117243697
1,2,3,2,2,15,8.663968285
1,2,3,2,2,16,8.16603008
1,2,3,2,2,17,7.696438326
1,2,3,2,2,18,7.292863925
1,2,3,2,2,19,6.957809003
1,2,3,2,2,20,6.670262444
1,2,3,2,2,21,6.400541956
1,2,3,2,2,22,6.122993045
1,2,3,2,2,23,5.823953513
1,2,3,2,2,24,5.50460681
1,2,3,2,2,25,5.179666613
1,2,3,2,2,26,4.872642043
1,2,3,2,2,27,4.609851183
1,2,3,2,2,28,4.414249987
1,2,3,2,2,29,4.298889456
1,2,3,2,2,30,4.259539003
1,2,3,2,2,31,4.268371066
1,2,3,2,2,32,4.274822261
1,2,3,2,2,33,4.220056853
1,2,3,2,2,34,4.064390034
1,2,3,2,2,35,3.815950056
1,2,3,2,2,36,3.545754817
1,2,3,2,2,37,3.376346816
1,2,3,2,2,38,3.442045228
1,2,3,2,2,39,3.832123861
1,2,3,2,2,40,4.540931301
1,2,3,2,2,41,5.456006922
1,2,3,2,2,42,6.396011476
1,2,3,2,2,43,7.183461196
1,2,3,2,2,44,7.711173478
1,2,3,2,2,45,7.970640671
1,2,3,2,2,46,8.040331623
1,2,3,2,2,47,8.046862524
1,2,3,2,2,48,8.121847632
1,2,3,2,2,49,8.370883627
1,2,3,2,2,50,8.862613796
1,2,3,2,2,51,9.63418712
1,2,3,2,2,52,10.70213994
1,2,3,2,2,53,12.06810933
1,2,3,2,2,54,13.71403374
1,2,3,2,2,55,15.58952596
1,2,3,2,2,56,17.60055275
1,2,3,2,2,57,19.60774843
1,2,3,2,2,58,21.43971258
1,2,3,2,2,59,22.92007301
1,2,3,2,2,60,23.90250766
1,2,3,2,2,61,24.30435745
1,2,3,2,2,62,24.1264953
1,2,3,2,2,63,23.4539671
1,2,3,2,2,64,22.43365496
1,2,3,2,2,65,21.23744475
1,2,3,2,2,66,20.02288464
1,2,3,2,2,67,18.90548874
1,2,3,2,2,68,17.94905115
1,2,3,2,2,69,17.17058959
1,2,3,2,2,70,16.55407003
1,2,3,2,2,71,16.06571037
1,2,3,2,2,72,15.66672112
1,2,3,2,2,73,15.32086319
1,2,3,2,2,74,14.9972611
1,2,3,2,2,75,14.67055233
1,2,3,2,2,76,14.3205253
1,2,3,2,2,77,13.93185385
1,2,3,2,2,78,13.49350117
1,2,3,2,2,79,12.99721148
1,2,3,2,2,80,12.43578359
1,2,3,2,2,81,11.80265458
1,2,3,2,2,82,11.09366417
1,2,3,2,2,83,10.30980463
1,2,3,2,2,84,9.458601591
1,2,3,2,2,85,8.552042397
1,2,3,2,2,86,7.601744119
1,2,3,2,2,87,6.614826006
1,2,3,2,2,88,5.594691446
1,2,3,2,2,89,4.547798343
1,2,3,2,2,90,3.492501154
1,2,3,2,2,91,2.463703382
1,2,3,2,2,92,1.509099196
1,2,3,2,2,93,0.677586124
1,2,3,2,2,94,0.00597042
1,2,3,2,2,95,-0.488243388
1,2,3,2,2,96,-0.803390484
1,2,3,2,2,97,-0.943225251
1,2,3,2,2,98,-0.908840841
1,2,3,2,2,99,-0.699421109
1,2,3,2,2,100,-0.319251542
1,2,3,2,3,0,15.75200931
1,2,3,2,3,1,15.48226311
1,2,3,2,3,2,15.17993166
1,2,3,2,3,3,14.8735501
1,2,3,2,3,4,14.58370534
1,2,3,2,3,5,14.3110435
1,2,3,2,3,6,14.03112407
1,2,3,2,3,7,13.69962879
1,2,3,2,3,8,13.265149
1,2,3,2,3,9,12.68450139
1,2,3,2,3,10,11.93490258
1,2,3,2,3,11,11.01963048
1,2,3,2,3,12,9.966897481
1,2,3,2,3,13,8.824057729
1,2,3,2,3,14,7.649479138
1,2,3,2,3,15,6.502777233
1,2,3,2,3,16,5.434063108
1,2,3,2,3,17,4.474211265
1,2,3,2,3,18,3.629797562
1,2,3,2,3,19,2.884072132
1,2,3,2,3,20,2.203938458
1,2,3,2,3,21,1.550195081
1,2,3,2,3,22,0.888144077
1,2,3,2,3,23,0.19567406
1,2,3,2,3,24,-0.532973992
1,2,3,2,3,25,-1.287714219
1,2,3,2,3,26,-2.047145958
1,2,3,2,3,27,-2.785024612
1,2,3,2,3,28,-3.476775722
1,2,3,2,3,29,-4.104682654
1,2,3,2,3,30,-4.662032874
1,2,3,2,3,31,-5.156725735
1,2,3,2,3,32,-5.61268562
1,2,3,2,3,33,-6.065441574
1,2,3,2,3,34,-6.54997625
1,2,3,2,3,35,-7.084426027
1,2,3,2,3,36,-7.656569288
1,2,3,2,3,37,-8.221382457
1,2,3,2,3,38,-8.714231479
1,2,3,2,3,39,-9.078242157
1,2,3,2,3,40,-9.294767858
1,2,3,2,3,41,-9.399063528
1,2,3,2,3,42,-9.470492427
1,2,3,2,3,43,-9.600122811
1,2,3,2,3,44,-9.854712545
1,2,3,2,3,45,-10.25511963
1,2,3,2,3,46,-10.77471036
1,2,3,2,3,47,-11.35370089
1,2,3,2,3,48,-11.91858592
1,2,3,2,3,49,-12.39936834
1,2,3,2,3,50,-12.74078338
1,2,3,2,3,51,-12.90743353
1,2,3,2,3,52,-12.88423326
1,2,3,2,3,53,-12.67484262
1,2,3,2,3,54,-12.3012176
1,2,3,2,3,55,-11.80505999
1,2,3,2,3,56,-11.24796499
1,2,3,2,3,57,-10.70609948
1,2,3,2,3,58,-10.25707766
1,2,3,2,3,59,-9.960910857
1,2,3,2,3,60,-9.841501255
1,2,3,2,3,61,-9.875839638
1,2,3,2,3,62,-9.997747447
1,2,3,2,3,63,-10.1152066
1,2,3,2,3,64,-10.13651972
1,2,3,2,3,65,-9.995017781
1,2,3,2,3,66,-9.662284598
1,2,3,2,3,67,-9.146292871
1,2,3,2,3,68,-8.477323116
1,2,3,2,3,69,-7.690736234
1,2,3,2,3,70,-6.814017286
1,2,3,2,3,71,-5.862406765
1,2,3,2,3,72,-4.842562631
1,2,3,2,3,73,-3.760038292
1,2,3,2,3,74,-2.625498811
1,2,3,2,3,75,-1.456346368
1,2,3,2,3,76,-0.274032813
1,2,3,2,3,77,0.900502841
1,2,3,2,3,78,2.050832254
1,2,3,2,3,79,3.166935932
1,2,3,2,3,80,4.244699604
1,2,3,2,3,81,5.283471289
1,2,3,2,3,82,6.283244875
1,2,3,2,3,83,7.242994173
1,2,3,2,3,84,8.160843491
1,2,3,2,3,85,9.035252866
1,2,3,2,3,86,9.865554503
1,2,3,2,3,87,10.65096044
1,2,3,2,3,88,11.38889359
1,2,3,2,3,89,12.07445274
1,2,3,2,3,90,12.70183754
1,2,3,2,3,91,13.26652034
1,2,3,2,3,92,13.7659074
1,2,3,2,3,93,14.19761453
1,2,3,2,3,94,14.5569163
1,2,3,2,3,95,14.83623683
1,2,3,2,3,96,15.02851684
1,2,3,2,3,97,15.13277516
1,2,3,2,3,98,15.15730597
1,2,3,2,3,99,15.11826932
1,2,3,2,3,100,15.03556666
1,2,4,1,1,0,4.6755317
1,2,4,1,1,1,4.498069357
1,2,4,1,1,2,4.130779176
1,2,4,1,1,3,3.645740254
1,2,4,1,1,4,3.168722325
1,2,4,1,1,5,2.831970799
1,2,4,1,1,6,2.730760856
1,2,4,1,1,7,2.899979937
1,2,4,1,1,8,3.313032248
1,2,4,1,1,9,3.898268838
1,2,4,1,1,10,4.563210399
1,2,4,1,1,11,5.219477017
1,2,4,1,1,12,5.801712218
1,2,4,1,1,13,6.276178847
1,2,4,1,1,14,6.639329548
1,2,4,1,1,15,6.908819738
1,2,4,1,1,16,7.111353295
1,2,4,1,1,17,7.271503083
1,2,4,1,1,18,7.404985883
1,2,4,1,1,19,7.518197669
1,2,4,1,1,20,7.612829148
1,2,4,1,1,21,7.691796312
1,2,4,1,1,22,7.762554317
1,2,4,1,1,23,7.836085837
1,2,4,1,1,24,7.92274289
1,2,4,1,1,25,8.027906212
1,2,4,1,1,26,8.150381046
1,2,4,1,1,27,8.284483564
1,2,4,1,1,28,8.424313298
1,2,4,1,1,29,8.567529569
1,2,4,1,1,30,8.717007292
1,2,4,1,1,31,8.880208051
1,2,4,1,1,32,9.066737037
1,2,4,1,1,33,9.285177749
1,2,4,1,1,34,9.540152471
1,2,4,1,1,35,9.83008294
1,2,4,1,1,36,10.14617377
1,2,4,1,1,37,10.47324499
1,2,4,1,1,38,10.79346818
1,2,4,1,1,39,11.09212142
1,2,4,1,1,40,11.36246153
1,2,4,1,1,41,11.60697232
1,2,4,1,1,42,11.83425462
1,2,4,1,1,43,12.05383473
1,2,4,1,1,44,12.27173655
1,2,4,1,1,45,12.48859625
1,2,4,1,1,46,12.70076455
1,2,4,1,1,47,12.90349946
1,2,4,1,1,48,13.0943145
1,2,4,1,1,49,13.27420412
1,2,4,1,1,50,13.44565254
1,2,4,1,1,51,13.60852917
1,2,4,1,1,52,13.75651666
1,2,4,1,1,53,13.87656077
1,2,4,1,1,54,13.9522244
1,2,4,1,1,55,13.96913376
1,2,4,1,1,56,13.91848857
1,2,4,1,1,57,13.79547958
1,2,4,1,1,58,13.59303408
1,2,4,1,1,59,13.29440829
1,2,4,1,1,60,12.86915072
1,2,4,1,1,61,12.27613903
1,2,4,1,1,62,11.4740036
1,2,4,1,1,63,10.43581146
1,2,4,1,1,64,9.163134887
1,2,4,1,1,65,7.695637294
1,2,4,1,1,66,6.116829287
1,2,4,1,1,67,4.554521237
1,2,4,1,1,68,3.171654509
1,2,4,1,1,69,2.137734818
1,2,4,1,1,70,1.584352751
1,2,4,1,1,71,1.567162726
1,2,4,1,1,72,2.054529363
1,2,4,1,1,73,2.946666508
1,2,4,1,1,74,4.108355066
1,2,4,1,1,75,5.401156289
1,2,4,1,1,76,6.706110489
1,2,4,1,1,77,7.934890564
1,2,4,1,1,78,9.032031199
1,2,4,1,1,79,9.970963317
1,2,4,1,1,80,10.74771564
1,2,4,1,1,81,11.37404938
1,2,4,1,1,82,11.8709034
1,2,4,1,1,83,12.26107405
1,2,4,1,1,84,12.55962267
1,2,4,1,1,85,12.76255335
1,2,4,1,1,86,12.83818403
1,2,4,1,1,87,12.72819003
1,2,4,1,1,88,12.36238468
1,2,4,1,1,89,11.68487954
1,2,4,1,1,90,10.68373833
1,2,4,1,1,91,9.412948249
1,2,4,1,1,92,7.996033035
1,2,4,1,1,93,6.607735744
1,2,4,1,1,94,5.43655303
1,2,4,1,1,95,4.639427006
1,2,4,1,1,96,4.30116121
1,2,4,1,1,97,4.40859796
1,2,4,1,1,98,4.849884365
1,2,4,1,1,99,5.439293077
1,2,4,1,1,100,5.963437371
1,2,4,1,2,0,2.885707053
1,2,4,1,2,1,3.954802665
1,2,4,1,2,2,5.613476714
1,2,4,1,2,3,7.627717876
1,2,4,1,2,4,9.763018622
1,2,4,1,2,5,11.81860761
1,2,4,1,2,6,13.64838228
1,2,4,1,2,7,15.16554032
1,2,4,1,2,8,16.33650523
1,2,4,1,2,9,17.16750494
1,2,4,1,2,10,17.68906802
1,2,4,1,2,11,17.94171407
1,2,4,1,2,12,17.96636256
1,2,4,1,2,13,17.80016052
1,2,4,1,2,14,17.47605381
1,2,4,1,2,15,17.02372582
1,2,4,1,2,16,16.47026568
1,2,4,1,2,17,15.84035705
1,2,4,1,2,18,15.15662993
1,2,4,1,2,19,14.44051276
1,2,4,1,2,20,13.712713
1,2,4,1,2,21,12.99212024
1,2,4,1,2,22,12.29341733
1,2,4,1,2,23,11.62529768
1,2,4,1,2,24,10.99107405
1,2,4,1,2,25,10.39165198
1,2,4,1,2,26,9.829270553
1,2,4,1,2,27,9.309682827
1,2,4,1,2,28,8.841026769
1,2,4,1,2,29,8.429598972
1,2,4,1,2,30,8.075205701
1,2,4,1,2,31,7.76923701
1,2,4,1,2,32,7.496569905
1,2,4,1,2,33,7.239446107
1,2,4,1,2,34,6.98129124
1,2,4,1,2,35,6.709394087
1,2,4,1,2,36,6.41630512
1,2,4,1,2,37,6.100220849
1,2,4,1,2,38,5.764462924
1,2,4,1,2,39,5.416835247
1,2,4,1,2,40,5.069235086
1,2,4,1,2,41,4.737155203
1,2,4,1,2,42,4.437445365
1,2,4,1,2,43,4.18383525
1,2,4,1,2,44,3.982437385
1,2,4,1,2,45,3.830537375
1,2,4,1,2,46,3.720528645
1,2,4,1,2,47,3.647430674
1,2,4,1,2,48,3.615962892
1,2,4,1,2,49,3.643067889
1,2,4,1,2,50,3.754164577
1,2,4,1,2,51,3.975409001
1,2,4,1,2,52,4.32657962
1,2,4,1,2,53,4.81876167
1,2,4,1,2,54,5.458324627
1,2,4,1,2,55,6.25489706
1,2,4,1,2,56,7.228507789
1,2,4,1,2,57,8.412233948
1,2,4,1,2,58,9.8503108
1,2,4,1,2,59,11.59350072
1,2,4,1,2,60,13.69311494
1,2,4,1,2,61,16.19304202
1,2,4,1,2,62,19.11816774
1,2,4,1,2,63,22.45920877
1,2,4,1,2,64,26.15805279
1,2,4,1,2,65,30.10588012
1,2,4,1,2,66,34.16226475
1,2,4,1,2,67,38.18869484
1,2,4,1,2,68,42.0724151
1,2,4,1,2,69,45.72698002
1,2,4,1,2,70,49.08071329
1,2,4,1,2,71,52.06871039
1,2,4,1,2,72,54.63300858
1,2,4,1,2,73,56.72623058
1,2,4,1,2,74,58.31534204
1,2,4,1,2,75,59.38400917
1,2,4,1,2,76,59.9333215
1,2,4,1,2,77,59.97970811
1,2,4,1,2,78,59.55060768
1,2,4,1,2,79,58.67898145
1,2,4,1,2,80,57.39850545
1,2,4,1,2,81,55.74033336
1,2,4,1,2,82,53.73131594
1,2,4,1,2,83,51.39329361
1,2,4,1,2,84,48.74324061
1,2,4,1,2,85,45.79427325
1,2,4,1,2,86,42.55745601
1,2,4,1,2,87,39.04475349
1,2,4,1,2,88,35.27418638
1,2,4,1,2,89,31.27799156
1,2,4,1,2,90,27.11313735
1,2,4,1,2,91,22.87141615
1,2,4,1,2,92,18.68317421
1,2,4,1,2,93,14.70840593
1,2,4,1,2,94,11.11358331
1,2,4,1,2,95,8.04468674
